SCAN_INDEX,X,Y,Z,SIGNAL_STRENGTH
0,972.313,142.042,467.312,17
0,797.034,279.242,418.989,100
0,735.534,457.191,420.588,13
0,774.287,237.535,419.565,75
0,977.425,157.566,408.004,19
0,980.496,112.649,419.886,25
0,986.371,178.57,426.18,8
0,991.846,193.563,446.826,21
0,771.296,125.56,438.081,55
0,847.422,310.382,417.705,47
0,956.459,120.264,420.389,43
0,949.567,114.759,418.564,36
0,978.819,446.259,418.78,105
0,797.972,219.981,419.745,91
0,913.84,39.118,431.821,4
0,722.988,155.163,419.158,45
0,912.695,195.476,418.686,117
0,959.981,321.035,422.168,53
0,880.441,223.191,460.979,1
0,979.588,188.053,425.717,6
0,729.821,104.881,419.373,60
0,974.638,410.536,447.029,15
0,899.016,228.677,417.255,93
0,831.401,404.784,420.022,96
0,742.164,273.347,419.365,37
0,916.036,326.274,421.986,9
0,977.494,127.676,406.346,95
0,851.9,285.145,423.596,11
0,978.674,382.215,450.726,6
0,841.195,144.403,418.81,23
0,993.981,205.111,416.85,5
0,913.702,35.576,433.103,1
0,988.291,56.145,390.351,34
0,986.436,132.007,405.81,73
0,962.803,139.659,408.182,8
0,943.176,116.905,419.78,1
0,723.976,322.986,418.908,11
0,906.997,177.181,419.947,87
0,921.605,321.278,417.023,78
0,976.7,173.335,417.836,5
0,981.688,291.415,418.863,119
0,716.428,143.055,419.092,38
0,838.397,357.126,424.003,18
0,913.118,128.833,450.219,40
0,730.187,450.066,420.474,12
0,945.272,64.539,408.148,132
0,926.22,42.923,435.113,16
0,852.083,1.757,437.945,7
0,986.474,50.252,390.153,31
0,993.66,434.665,418.298,97
0,936.141,103.697,408.754,89
0,897.021,273.371,417.055,106
0,969.699,451.989,418.916,132
0,871.323,443.657,419.967,49
0,935.164,96.519,408.146,97
0,924.541,77.834,408.311,99
0,911.155,44.996,407.071,33
0,990.196,277.806,419.195,91
0,844.065,169.212,418.278,2
0,957.289,104.292,407.596,121
0,886.762,361.163,424.899,133
0,908.025,403.533,419.586,90
0,760.823,82.925,419.907,21
0,857.304,85.86,419.506,90
0,968.581,167.994,411.35,0
0,841.597,178.805,418.627,7
0,970.449,154.906,437.806,4
0,939.937,21.014,401.31,94
0,950.615,228.725,419.094,82
0,973.196,175.305,427.301,160
0,851.66,13.609,468.079,8
0,897.13,69.667,435.288,0
0,934.618,48.946,450.516,5
0,990.736,293.532,418.86,67
0,801.813,204.004,419.271,44
0,949.617,42.913,437.75,6
0,774.146,117.143,418.898,3
0,708.219,140.465,419.157,45
0,782.199,292.951,435.333,12
0,893.306,13.476,407.308,61
0,823.801,179.534,418.31,2
0,713.358,340.254,423.827,118
0,853.168,372.572,418.517,106
0,957.664,96.985,407.389,118
0,921.504,34.458,407.052,118
0,995.544,76.627,391.895,32
0,847.991,91.641,420.979,118
0,941.69,117.502,420.568,29
0,932.558,199.042,419.242,100
0,978.164,413.002,418.265,105
0,980.636,180.573,428.172,1
0,768.934,95.891,420.495,86
0,942.881,34.813,404.996,136
0,899.901,33.815,407.773,87
0,932.119,72.049,449.459,16
0,973.058,175.352,427.324,155
0,975.105,139.809,451.155,6
0,980.493,144.352,441.632,5
0,915.28,2.082,407.14,139
0,700.835,112.059,426.665,161
0,940.361,43.33,406.216,55
0,905.946,407.116,419.785,122
0,923.882,51.834,446.572,3
0,940.562,245.351,422.58,2
0,736.447,226.694,419.522,94
0,974.936,160.917,438.439,27
0,965.743,169.354,427.919,87
0,703.187,193.853,419.957,101
0,955.853,382.016,420.675,113
0,958.899,201.043,421.154,124
0,970.863,209.778,422.817,178
0,755.575,417.924,419.905,25
0,955.848,390.597,417.861,25
0,867.985,38.976,450.5,17
0,856.232,396.545,429.067,54
0,986.255,135.629,446.083,10
0,927.846,47.231,406.695,7
0,932.677,41.536,441.99,3
0,947.012,282.697,423.611,160
0,968.337,116.641,418.467,10
0,847.693,407.734,425.527,3
0,925.718,77.43,408.04,103
0,862.971,173.081,423.391,43
0,753.144,304.551,418.63,7
0,926.845,66.815,407.025,13
0,992.202,193.327,446.164,32
0,935.702,81.778,408.224,130
0,858.443,79.453,419.199,90
0,964.634,102.126,405.583,47
0,917.486,6.103,406.662,133
0,940.358,4.777,398.983,97
0,794.813,360.068,418.575,1
0,967.812,115.727,406.046,47
0,732.886,239.722,418.825,7
0,971.33,168.429,425.659,112
0,903.802,219.892,417.617,120
0,834.832,242.77,445.236,9
0,973.533,158.885,409.501,0
0,949.772,77.684,407.997,148
0,929.516,48.491,443.701,39
0,952.687,333.969,450.085,11
0,934.304,189.517,424.233,70
0,727.558,307.037,419.43,64
0,829.503,266.398,426.118,90
0,900.214,260.764,416.873,91
0,916.898,11.17,407.251,144
0,917.363,21.024,406.86,109
0,903.162,72.307,426.94,6
0,842.824,186.182,419.141,103
0,967.766,141.788,448.094,3
0,933.782,8.597,403.718,105
0,975.14,160.652,436.006,14
0,891.021,6.75,407.023,52
0,906.849,168.811,419.757,65
0,995.23,181.933,409.353,108
0,991.084,170.781,440.237,27
0,792.134,202.102,419.136,45
0,975.544,344.052,423.154,6
0,834.954,174.969,418.606,8
0,713.041,41.142,419.713,23
0,904.802,39.825,407.541,44
0,724.019,421.405,419.917,22
0,999.793,109.962,396.764,51
0,901.411,23.724,449.489,1
0,984.523,237.941,448.89,35
0,910.729,46.093,417.446,18
0,966.475,116.138,406.039,20
0,761.483,76.753,420.16,39
0,991.174,62.755,390.593,36
0,895.937,5.196,407.146,114
0,882.494,285.019,460.577,4
0,954.214,127.181,407.757,2
0,869.211,354.246,444.414,3
0,969.826,160.763,418.325,5
0,807.296,436.341,419.83,22
0,936.831,229.449,418.58,69
0,794.628,296.684,425.754,1
0,735.578,334.586,419.83,100
0,970.34,55.998,398.866,96
0,944.999,44.665,441.152,27
0,899.517,13.027,423.056,17
0,808.816,54.727,420.063,45
0,946.777,48.62,406.03,125
0,953.371,127.766,408.719,11
0,957.337,67.648,405.271,139
0,907.111,16.865,407.499,94
0,760.461,154.798,425.419,43
0,990.751,185.321,435.355,43
0,886.107,459.723,420.154,94
0,982.382,80.677,397.543,86
0,939.051,213.796,418.949,100
0,797.97,67.471,420.159,71
0,974.07,76.28,400.981,117
0,916.073,65.815,408.937,4
0,933.32,104.595,410.186,76
0,825.291,213.316,418.46,21
0,907.698,64.735,411.506,28
0,879.807,412.993,419.456,60
0,991.856,189.048,409.793,90
0,919.488,72.384,408.534,13
0,907.271,39.005,407.411,61
0,765.555,183.744,452.177,70
0,976.115,420.207,418.322,100
0,938.462,276.941,428.719,87
0,728.42,264.06,418.835,20
0,971.145,380.974,417.754,85
0,837.219,425.771,419.582,9
0,927.439,32.915,407.247,125
0,800.817,51.799,420.225,42
0,994.494,219.341,412.723,3
0,901.775,361.934,471.018,15
0,906.829,31.716,407.329,83
0,786.273,58.509,420.163,59
0,927.161,84.624,408.606,113
0,945.97,64.312,408.014,129
0,963.065,119.488,432.625,6
0,949.763,32.817,402.301,111
0,982.458,164.31,416.755,1
0,972.383,17.437,389.264,13
0,770.798,369.753,419.471,102
0,744.147,248.798,419.02,9
0,916.778,33.41,407.083,53
0,982.415,169.005,431.088,40
0,902.003,112.847,433.258,70
0,913.044,336.249,426.172,39
0,981.064,194.066,414.247,0
0,894.216,64.387,424.746,132
0,844.523,292.152,468.361,15
0,939.889,270.26,426.719,40
0,750.064,129.354,428.462,139
0,779.096,345.389,418.863,23
0,978.123,172.412,410.321,8
0,966.686,225.623,434.389,24
0,859.624,134.911,418.561,1
0,849.029,309.629,446.174,0
0,966.905,109.71,419.636,51
0,913.392,29.692,407.13,69
0,994.471,174.799,409.211,27
0,923.889,51.86,446.871,4
0,929.01,58.322,455.126,19
0,997.963,167.112,419.729,6
0,999.678,217.482,409.477,0
0,885.59,206.878,418.13,82
0,854.242,15.102,425.901,98
0,876.353,99.938,418.703,5
0,932.596,70.463,433.748,5
0,929.407,168.757,418.04,7
0,898.373,26.806,407.697,105
0,804.701,266.451,419.083,69
0,871.475,36.97,447.709,4
0,886.145,115.945,419.082,2
0,992.653,176.756,428.113,6
0,947.298,70.943,407.626,152
0,985.648,104.928,431.181,14
0,946.74,18.153,398.257,93
0,929.716,334.157,422.487,6
0,898.574,26.719,407.524,103
0,817.026,419.201,419.78,67
0,856.947,29.786,425.365,10
0,966.124,76.442,403.559,105
0,766.631,15.459,420.208,42
0,965.319,139.072,407.732,44
0,977.2,300.814,466.437,1
0,862.467,312.932,477.485,10
0,940.891,94.661,407.88,81
0,974.21,139.907,451.458,6
0,880.545,223.586,423.455,0
0,940.566,82.128,410.834,78
0,730.982,0.529,419.872,19
0,926.068,77.467,407.945,104
0,803.819,49.903,420.124,44
0,714.638,331.466,419.593,59
0,939.137,80.928,407.78,107
0,944.481,52.169,441.871,17
0,955.886,168.978,439.756,4
0,918.805,72.657,408.609,9
0,979.222,174.151,434.514,0
0,717.215,22.643,419.527,14
0,898.419,26.78,407.596,102
0,939.058,87.925,407.882,104
0,955.188,68.391,406.207,142
0,907.957,347.71,425.402,25
0,934.031,71.109,445.976,0
0,867.258,263.48,440.852,2
0,892.247,200.568,418.463,92
0,951.067,91.466,408.161,147
0,936.904,67.737,446.504,7
0,791.88,177.42,424.753,11
0,823.865,317.133,418.115,73
0,774.572,108.372,420.585,61
0,898.484,156.385,419.686,65
0,924.16,77.976,408.52,103
0,930.102,57.414,448.318,17
0,807.968,197.718,418.715,32
0,937.19,81.358,408.803,125
0,975.419,150.552,408.181,66
0,967.186,100.143,404.612,109
0,817.161,411.333,419.636,114
0,884.987,1.193,407.347,97
0,976.226,181.416,421.686,118
0,970.563,133.808,452.817,0
0,796.345,116.434,424.443,37
0,947.231,78.085,407.71,146
0,980.956,194.093,414.195,8
0,879.489,7.904,446.858,25
0,978.505,67.036,398.286,121
0,798.826,310.799,418.497,5
0,996.204,196.215,409.888,62
0,904.624,374.886,418.892,110
0,718.42,302.143,419.737,98
0,748.303,457.378,419.556,2
0,980.161,187.877,425.237,23
0,920.512,45.148,440.767,2
0,814.773,50.938,420.214,44
0,962.39,118.504,418.828,5
0,924.463,33.527,407.078,99
0,710.496,92.596,424.053,53
0,899.022,361.733,423.763,134
0,867.408,73.84,418.172,6
0,850.763,283.484,423.756,14
0,927.654,17.859,406.806,110
0,848.89,2.52,422.274,131
0,950.145,406.948,468.289,13
0,849.745,442.634,419.331,6
0,961.59,65.707,403.664,95
0,859.002,261.934,421.807,17
0,902.948,423.779,419.506,91
0,937.606,103.031,408.072,91
0,958.763,174.403,419.396,29
0,729.818,362.685,421.698,93
0,827.656,74.201,427.107,32
0,756.583,343.364,419.375,113
0,932.361,416.102,419.132,101
0,825.199,408.746,419.495,50
0,940.018,68.023,432.791,10
0,926.534,336.118,423.202,67
0,958.731,132.489,443.268,4
0,905.992,25.146,414.421,20
0,900.535,287.316,422.253,18
0,950.245,99.041,408.095,110
0,970.898,159.507,409.93,0
0,782.451,345.886,418.71,4
0,826.709,123.585,419.945,95
0,779.252,263.651,419.791,88
0,926.059,62.39,406.802,8
0,898.394,26.834,407.566,100
0,997.788,217.958,410.122,3
0,821.062,8.15,477.651,50
0,885.729,0.997,407.435,93
0,913.888,82.622,413.927,61
0,819.946,21.136,418.105,0
0,937.768,81.378,408.151,119
0,895.546,5.323,407.185,108
0,993.45,391.831,425.556,69
0,861.927,53.159,417.636,0
0,984.761,147.528,450.314,18
0,924.837,11.025,406.844,122
0,961.315,412.549,418.651,88
0,906.091,24.643,411.396,42
0,893.663,24.037,406.827,7
0,991.275,190.611,410.111,59
0,976.999,60.283,397.068,99
0,764.485,330.021,420.171,94
0,818.247,394.568,419.18,48
0,767.86,311.493,419.339,25
0,724.993,236.484,419.034,6
0,939.414,95.114,407.685,78
0,783.856,252.801,419.735,88
0,740.424,106.351,419.722,99
0,716.868,420.37,419.599,8
0,942.074,117.334,420.567,29
0,987.597,163.829,432.329,2
0,883.536,167.011,435.683,10
0,873.481,62.14,419.115,115
0,768.502,181.512,425.834,16
0,910.895,0.817,407.274,142
0,995.171,190.477,422.474,4
0,936.72,100.828,407.968,82
0,993.298,95.419,435.232,28
0,982.057,148.427,407.855,76
0,895.266,361.673,424.737,94
0,939.517,87.786,407.951,104
0,985.642,72.186,395.77,75
0,968.611,142.557,461.036,13
0,764.975,208.648,419.446,91
0,845.938,39.528,418.284,6
0,923.26,356.778,470.025,5
0,987.243,124.452,403.831,82
0,944.218,79.049,407.851,125
0,857.407,37.8,419.302,112
0,991.094,193.782,446.849,3
0,993.237,212.847,415.515,14
0,796.579,266.566,450.746,7
0,967.44,150.405,453.327,0
0,930.243,356.285,417.486,9
0,983.443,330.875,421.994,102
0,939.186,445.823,419.348,80
0,964.933,120.212,449.852,1
0,929.091,58.543,458.092,29
0,988.458,69.232,392.635,26
0,895.344,380.722,419.297,129
0,780.472,459.002,419.359,0
0,905.205,447.753,419.656,45
0,965.859,161.857,417.713,5
0,986.315,64.502,393.112,51
0,784.457,377.587,418.991,11
0,980.189,136.735,437.015,11
0,814.149,225.826,418.419,7
0,986.607,148.278,422.356,4
0,959.471,370.767,424.509,93
0,929.612,61.311,407.346,74
0,703.585,387.151,419.864,76
0,767.283,223.415,419.407,37
0,777.876,395.428,422.955,53
0,836.563,243.009,462.279,0
0,970.615,125.037,441.961,3
0,777.031,2.18,428.447,62
0,985.483,185.079,411.182,9
0,793.574,289.706,419.243,104
0,926.4,262.505,420.343,18
0,737.266,108.358,419.683,95
0,957.633,75.005,404.995,92
0,822.353,21.514,425.867,12
0,909.794,45.456,407.337,85
0,938.611,29.048,406.764,151
0,768.274,279.002,418.544,3
0,779.447,419.036,419.549,30
0,914.022,37.079,407.725,51
0,844.792,454.515,420.065,17
0,904.496,10.901,406.974,73
0,983.804,140.26,407.281,25
0,781.613,47.775,420.218,52
0,700.791,169.277,418.292,0
0,989.47,168.467,408.352,19
0,843.469,243.278,474.103,63
0,723.589,108.83,419.408,76
0,987.394,164.143,432.425,0
0,898.53,13.189,422.584,10
0,997.926,368.348,474.235,14
0,863.594,247.95,459.399,11
0,713.507,313.623,418.984,25
0,984.034,58.327,392.815,33
0,708.001,86.182,422.936,25
0,807.696,149.421,419.168,25
0,958.242,115.535,456.276,2
0,967.913,142.787,461.025,6
0,932.996,239.945,418.04,77
0,939.137,366.995,423.1,6
0,930.407,9.095,404.802,113
0,936.655,51.496,406.586,34
0,910.456,438.551,419.596,91
0,803.412,259.01,418.166,3
0,957.268,118.741,455.522,5
0,941.218,35.735,405.505,124
0,935.315,30.473,407.078,154
0,951.873,373.808,447.926,0
0,983.112,193.4,413.573,74
0,979.812,173.965,434.434,6
0,934.627,40.391,435.709,28
0,979.458,156.385,408.107,18
0,925.551,77.635,408.088,103
0,996.22,183.147,430.418,36
0,983.127,155.892,412.87,11
0,975.962,239.071,428.067,67
0,700.764,394.842,420.015,72
0,882.507,294.067,451.168,8
0,870.953,301.565,482.399,35
0,754.732,453.284,419.929,5
0,988.534,199.014,411.459,2
0,888.678,7.54,407.348,93
0,869.927,51.813,451.303,12
0,931.922,89.817,408.253,96
0,719.469,85.517,442.677,24
0,774.618,454.256,419.543,3
0,917.607,65.376,408.645,3
0,701.546,323.364,421.774,59
0,863.843,431.367,419.462,2
0,882.899,413.462,419.618,74
0,756.835,37.051,419.653,11
0,860.335,140.315,418.455,1
0,726.666,40.788,419.546,11
0,784.191,426.495,419.316,12
0,957.819,256.819,454.479,0
0,914.748,154.518,417.042,14
0,958.676,125.997,406.963,12
0,971.396,434.029,418.636,114
0,837.969,359.71,423.809,27
0,941.231,10.541,399.544,84
0,800.917,274.308,418.842,52
0,837.026,450.628,419.81,11
0,981.982,110.442,400.21,91
0,958.435,116.249,466.538,46
0,893.29,396.157,419.429,100
0,954.236,155.306,416.101,0
0,931.085,235.348,418.145,99
0,775.846,347.417,419.238,71
0,849.035,424.032,419.573,4
0,991.411,95.974,434.814,25
0,963.04,154.944,411.751,44
0,876.715,180.765,417.467,3
0,965.272,128.751,462.795,0
0,822.12,18.277,471.293,38
0,878.503,224.827,455.545,2
0,786.43,138.788,419.715,15
0,716.056,404.393,420.196,64
0,829.557,414.073,420.28,114
0,939.404,50.602,406.252,0
0,947.57,320.263,425.711,44
0,803.455,297.336,418.08,0
0,770.392,245.658,419.474,55
0,889.847,57.432,422.188,21
0,878.408,165.984,461.453,13
0,907.28,248.288,416.505,35
0,956.03,23.089,395.758,73
0,994.561,182.958,418.883,14
0,955.062,19.895,395.634,58
0,996.875,200.094,455.399,13
0,912.774,30.374,412.838,5
0,813.172,5.396,469.94,14
0,952.568,56.558,435.386,37
0,988.359,191.565,410.803,49
0,876.249,57.142,462.557,19
0,823.256,369.395,418.909,77
0,845.352,272.867,423.637,7
0,717.542,14.456,419.68,16
0,959.441,28.784,395.557,53
0,829.688,4.81,449.115,25
0,996.355,183.35,429.849,28
0,930.342,46.205,406.598,9
0,975.262,139.56,448.823,5
0,872.197,20.793,446.138,15
0,775.354,293.051,418.238,0
0,942.263,79.951,407.561,124
0,997.158,113.113,398.092,83
0,908.168,166.266,419.289,60
0,818.989,56.468,420.367,37
0,793.513,126.217,419.444,76
0,848.941,287.059,423.084,0
0,932.34,78.336,440.885,1
0,931.243,166.736,458.444,55
0,774.371,123.616,437.99,32
0,941.393,28.013,404.939,99
0,761.785,162.134,421.565,27
0,756.207,168.248,420.884,47
0,872.818,225.504,463.428,4
0,939.643,65.916,407.808,172
0,927.637,393.484,418.937,101
0,706.364,191.836,419.985,101
0,753.246,175.85,448.064,40
0,926.066,460.194,419.817,106
0,934.854,23.08,407.039,133
0,736.272,358.62,421.35,109
0,832.785,143.583,418.714,2
0,976.144,181.474,421.844,121
0,911.894,44.89,407.088,46
0,912.974,0.201,407.54,129
0,973.449,175.284,427.251,167
0,970.557,404.421,449.71,12
0,955.6,127.636,431.05,1
0,912.852,30.049,406.69,32
0,783.208,418.933,419.119,4
0,953.367,300.631,424.956,99
0,985.908,162.477,407.804,8
0,959.095,332.358,417.436,106
0,920.98,45.013,440.833,18
0,852.199,57.224,417.766,4
0,922.519,78.574,409.115,94
0,981.215,51.546,393.005,42
0,761.755,57.825,419.682,13
0,731.622,87.606,420.514,69
0,908.655,206.162,418.605,95
0,937.506,21.558,403.959,119
0,913.565,277.053,416.038,20
0,723.434,84.613,421.047,27
0,940.624,136.903,433.811,13
0,981.847,458.977,418.623,90
0,962.181,73.502,403.82,104
0,783.932,336.329,418.43,1
0,700.556,299.687,420.19,98
0,885.978,247.568,417.414,115
0,995.327,144.169,406.986,92
0,940.416,76.1,407.869,109
0,887.521,57.797,462.114,44
0,987.8,338.399,423.949,145
0,921.286,208.696,418.991,72
0,757.592,15.118,420.191,74
0,764.544,200.893,419.028,25
0,892.977,359.787,469.456,3
0,788.559,65.351,420.276,73
0,935.663,96.456,408.105,94
0,725.794,72.665,420.168,71
0,952.24,105.936,408.151,75
0,731.006,208.092,419.594,42
0,734.559,441.31,420.261,10
0,996.156,349.998,421.909,117
0,990.787,163.295,434.682,1
0,861.695,416.032,419.879,92
0,935.135,82.186,408.194,135
0,845.8,45.246,417.942,2
0,910.643,22.798,406.987,82
0,916.18,40.835,421.3,1
0,988.068,199.124,411.091,0
0,980.814,158.755,433.96,2
0,945.528,11.019,398.201,87
0,708.964,276.311,419.657,132
0,967.145,155.334,431.92,5
0,907.19,31.604,407.3,89
0,883.021,175.735,431.254,7
0,996.291,200.409,456.154,20
0,980.005,352.025,420.918,133
0,780.441,363.662,419.186,64
0,954.399,433.803,419.016,110
0,738.701,265.78,418.489,0
0,967.92,26.31,392.053,28
0,898.951,27.367,448.429,1
0,827.98,243.384,418.695,70
0,976.235,100.372,430.633,14
0,979.053,111.899,401.915,85
0,970.074,39.981,394.947,50
0,910.513,359.849,424.975,15
0,951.72,359.221,421.028,3
0,971.831,144.338,407.507,0
0,900.708,11.304,407.195,113
0,925.269,189.939,419.236,105
0,880.657,12.765,452.68,3
0,840.939,136.214,418.569,3
0,993.976,152.041,408.05,127
0,750.95,32.992,419.755,23
0,749.123,413.796,420.178,46
0,916.897,6.314,406.999,131
0,888.595,284.579,445.706,11
0,957.751,148.925,411.921,31
0,959.389,128.146,436.793,4
0,702.398,8.075,419.463,12
0,928.684,64.81,444.531,6
0,733.211,70.394,420.205,69
0,772.679,171.248,423.6,3
0,904.022,104.66,418.736,97
0,951.633,31.986,399.392,93
0,748.404,259.657,418.281,0
0,804.751,312.966,418.558,12
0,977.375,142.631,407.49,16
0,802.342,74.714,420.295,76
0,869.816,377.548,427.188,89
0,826.281,375.652,418.9,64
0,928.967,91.272,408.674,66
0,722.851,372.669,420.461,88
0,980.126,391.027,467.154,24
0,941.76,117.477,420.502,33
0,770.928,140.169,423.957,75
0,994.572,69.545,390.398,27
0,941.228,12.51,399.766,97
0,950.406,410.474,418.789,105
0,914.765,31.888,439.334,3
0,954.484,98.023,408.075,117
0,769.86,269.631,419.288,43
0,788.389,399.645,418.865,5
0,865.356,300.887,424.65,10
0,888.453,7.665,407.32,96
0,720.145,231.349,419.059,3
0,762.792,147.787,424.539,7
0,728.521,89.568,420.571,78
0,841.71,146.263,418.714,6
0,974.228,121.123,405.794,40
0,728.242,258.876,419.203,15
0,892.724,13.72,407.139,46
0,972.9,424.63,418.618,114
0,966.826,93.452,403.84,108
0,932.864,149.937,428.719,40
0,975.009,318.308,470.69,43
0,968.619,145.332,407.603,10
0,983.216,178.379,410.57,13
0,712.438,4.213,419.96,26
0,972.465,158.996,409.794,0
0,919.685,72.332,408.665,15
0,977.055,113.65,418.974,11
0,708.338,267.151,439.862,12
0,895.81,77.496,419.676,88
0,997.005,151.056,407.695,85
0,852.645,316.78,434.146,0
0,791.177,97.174,429.454,124
0,929.261,39.538,406.834,73
0,878.423,182.836,449.588,3
0,832.279,198.375,418.372,13
0,997.157,196.244,409.747,69
0,889.744,434.236,420.148,91
0,719.611,60.603,419.668,15
0,970.852,229.892,450.797,78
0,896.414,20.092,407.293,93
0,901.048,33.477,407.496,92
0,879.102,322.618,464.959,15
0,709.97,76.755,420.502,89
0,933.675,40.458,435.978,29
0,862.483,302.818,423.19,49
0,934.899,55.881,449.625,8
0,987.408,244.472,449.384,58
0,946.348,85.639,408.116,148
0,967.265,158.458,452.197,15
0,864.501,286.626,482.747,28
0,942.322,109.188,408.261,97
0,971.003,217.573,420.67,47
0,933.403,71.645,448.497,19
0,946.97,51.17,439.443,12
0,809.363,457.385,419.234,7
0,969.736,137.427,407.69,45
0,948.248,93.524,408.111,123
0,860.56,375.871,449.956,28
0,990.826,147.063,418.996,28
0,892.98,210.481,418.516,118
0,973.709,212.92,435.22,0
0,927.919,25.244,407.338,116
0,895.159,110.266,418.751,37
0,986.044,139.543,407.152,42
0,977.762,157.402,407.294,2
0,977.041,82.483,399.002,107
0,900,33.807,407.872,99
0,970.735,32.181,391.703,25
0,936.184,280.715,428.649,16
0,812.359,283.374,418.883,78
0,929.375,228.008,418.638,78
0,937.889,312.787,417.3,130
0,946.568,23.237,399.346,83
0,719.18,358.674,420.223,85
0,889.117,269.734,417.319,123
0,735.179,66.744,419.963,50
0,953.443,68.559,406.926,148
0,967.6,19.103,391.083,33
0,970.665,141.437,454.316,8
0,957.363,149.352,415.086,24
0,925.887,428.804,419.746,120
0,920.674,291.425,416.89,98
0,954.385,143.128,416.195,1
0,947.68,122.74,415.768,0
0,966.736,93.894,403.983,102
0,949.101,69.976,407.484,148
0,930.445,90.745,408.623,93
0,912.112,403.243,419.521,97
0,971.52,391.259,420.885,47
0,854.431,3.707,472.037,30
0,968.299,128.798,475.425,30
0,810.01,4.612,430.395,1
0,719.735,376.891,420.173,77
0,913.959,44.3,407.549,61
0,946.263,70.884,407.632,146
0,929.985,56.16,433.327,1
0,918.011,49.607,420.492,8
0,851.16,162.167,419.062,72
0,984.258,57.574,392.205,30
0,880.24,43.745,472.083,13
0,978.47,166.057,422.868,5
0,729.12,290.082,419.694,83
0,931.557,83.092,408.153,116
0,980.396,180.645,428.12,2
0,977.639,30.069,389.719,32
0,935.732,31.282,407.43,165
0,710.123,413.488,419.891,52
0,969.371,161.528,425.897,3
0,829.615,184.035,418.49,7
0,741.66,1.629,419.701,15
0,909.105,78.397,428.904,59
0,984.388,175.891,431.161,25
0,928.475,168.539,457.829,64
0,954.47,143.081,415.931,4
0,768.2,172.277,447.907,41
0,984.384,150.725,441.964,41
0,870.666,322.507,425.025,94
0,764.042,267.962,419.15,13
0,901.338,284.741,416.572,30
0,897.426,6.727,428.01,14
0,822.037,410.744,419.525,65
0,956.412,121.259,431.346,1
0,979.834,184.99,429.101,48
0,781.567,238.294,455.437,8
0,935.454,96.517,408.086,100
0,841.039,47.586,427.012,6
0,972.967,91.286,401.128,22
0,929.312,91.19,408.844,76
0,905.429,338.091,465.981,35
0,713.277,370.289,425.552,30
0,973.359,107.633,418.648,0
0,929.567,65.359,451.566,21
0,709.15,126.124,420.592,97
0,930.178,63.227,428.014,10
0,954.786,142.883,414.689,2
0,866.84,348.771,434.946,1
0,913.217,14.733,407.438,90
0,738.877,8.909,419.89,23
0,966.474,130.792,406.856,1
0,719.503,303.987,419.839,111
0,992.3,220.113,414.43,8
0,904.954,25.43,414.085,28
0,982.397,51.687,392.147,30
0,978.039,233.789,449.858,82
0,976.129,181.451,421.696,122
0,838.431,43.659,426.758,12
0,966.712,121.512,469.159,6
0,943.264,101.746,411.324,76
0,777.008,192.967,419.545,75
0,897.539,4.673,406.976,117
0,971.991,396.944,418.152,105
0,851.206,439.374,418.815,0
0,729.249,199.037,419.452,57
0,735.023,275.879,418.706,7
0,993.182,132.347,429.239,0
0,898.003,19.542,407.314,91
0,954.969,105.3,407.894,122
0,955.125,113.116,419.842,41
0,938.44,361.524,423.285,31
0,945.807,26.653,400.398,107
0,869.903,455.415,420.449,33
0,934.938,7.517,403.05,100
0,978.43,267.407,441.18,13
0,887.152,0.502,407.787,108
0,980.638,165.15,422.452,3
0,729.129,297.904,419.502,87
0,919.815,9.348,406.871,157
0,845.357,359.91,467.857,1
0,911.78,85.959,415.921,96
0,933.926,96.965,408.525,87
0,981.622,187.513,427.214,32
0,749.102,422.021,419.779,10
0,828.907,15.405,452.06,38
0,994.614,199.037,435.787,1
0,901.06,172.516,419.339,43
0,708.535,179.953,419.743,76
0,963.632,142.668,443.752,7
0,965.233,94.41,404.586,90
0,984.484,163.023,409.052,26
0,913.688,35.312,407.807,12
0,974.569,158.603,409.903,0
0,973.317,262.314,441.542,45
0,913.766,184.935,445.611,1
0,907.756,38.851,407.427,59
0,899.924,13.488,430.734,4
0,862.842,3.052,438.113,19
0,743.727,144.393,420.1,92
0,720.281,20.695,419.639,11
0,961.741,132.663,408.032,19
0,790.035,357.63,418.533,1
0,959.001,241.939,418.949,79
0,926.213,124.729,423.614,61
0,717.079,354.468,420.174,36
0,925.46,40.686,406.577,20
0,835.416,244.485,452.262,44
0,943.235,108.888,407.949,100
0,958.75,36.526,397.969,97
0,971.014,155.25,444.019,3
0,984.189,347.045,422.122,100
0,910.14,1.033,407.083,140
0,955.847,55.532,430.002,5
0,978.854,132.551,406.888,0
0,997.865,417.117,421.853,72
0,994.21,212.195,411.244,0
0,970.213,128.098,472.671,14
0,736.123,186.622,418.906,11
0,968.503,128.69,474.992,28
0,967.94,257.148,444.37,8
0,922.345,45.344,440.762,27
0,917.758,37.267,425.219,2
0,761.046,90.828,420.113,74
0,972.414,166.759,411.26,74
0,875.297,130.834,418.621,4
0,868.861,293.07,468.209,8
0,719.951,229.079,419.501,25
0,768.838,208.624,419.552,104
0,963.833,146.888,408.655,34
0,849.014,377.01,422.909,63
0,726.407,289.189,419.274,26
0,751.495,27.24,420.078,58
0,996.56,145.582,407.444,85
0,793.948,281.196,419.04,131
0,904.864,39.84,407.653,32
0,868.773,436.933,419.494,5
